feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
energy cane,reduced tillage,4,7,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,4,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,4,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,4,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,1,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,6,1,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,6,1,maintenance,tractor 2wd 150 hp,150,diesel,1.2890625,gallon,acre
energy cane,reduced tillage,6,1,maintenance,tractor 2wd 150 hp,150,diesel,0.805664063,gallon,acre
energy cane,reduced tillage,6,1,maintenance,loader (2 row),160,diesel,2.13362069,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 150 hp,150,diesel,0.805664063,gallon,acre
energy cane,reduced tillage,6,1,establishment,planting - cane,,diesel,2.101,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
energy cane,reduced tillage,6,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
energy cane,reduced tillage,6,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,2,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,6,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,6,3,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,3,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,3,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,6,3,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,6,4,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,6,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,6,4,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,4,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,5,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,6,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,5,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,6,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,6,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,6,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,6,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,6,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,7,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,6,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,6,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,8,1,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,8,1,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,8,1,establishment,planting - cane,,diesel,2.101,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
energy cane,reduced tillage,8,1,maintenance,tractor 2wd 150 hp,150,diesel,0.805664063,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 150 hp,150,diesel,0.805664063,gallon,acre
energy cane,reduced tillage,8,1,maintenance,loader (2 row),160,diesel,2.13362069,gallon,acre
energy cane,reduced tillage,8,1,maintenance,tractor 2wd 150 hp,150,diesel,1.2890625,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
energy cane,reduced tillage,8,2,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,8,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,8,3,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,8,3,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,3,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,3,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,8,4,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,8,4,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,4,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,8,5,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,8,5,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,8,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,6,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,8,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,6,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,8,7,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,8,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,8,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,11,1,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,11,1,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,11,1,maintenance,tractor 2wd 150 hp,150,diesel,1.2890625,gallon,acre
energy cane,reduced tillage,11,1,maintenance,loader (2 row),160,diesel,2.13362069,gallon,acre
energy cane,reduced tillage,11,1,maintenance,tractor 2wd 150 hp,150,diesel,0.805664063,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 135 hp,135,diesel,0.243389423,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 150 hp,150,diesel,0.805664063,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 135 hp,135,diesel,0.243200456,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,1,establishment,planting - cane,,diesel,2.101,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
energy cane,reduced tillage,11,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,11,2,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,11,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,11,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,3,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,11,3,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,3,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,3,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,11,4,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,11,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,11,4,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,4,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,5,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,11,5,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,11,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,6,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,11,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,6,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,11,7,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,11,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,11,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,13,1,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,13,1,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,13,1,maintenance,tractor 2wd 150 hp,150,diesel,1.2890625,gallon,acre
energy cane,reduced tillage,13,1,maintenance,loader (2 row),160,diesel,2.13362069,gallon,acre
energy cane,reduced tillage,13,1,establishment,planting - cane,,diesel,2.101,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 150 hp,150,diesel,0.805664063,gallon,acre
energy cane,reduced tillage,13,1,maintenance,tractor 2wd 150 hp,150,diesel,0.805664063,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
energy cane,reduced tillage,13,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
energy cane,reduced tillage,13,2,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,13,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,13,3,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,13,3,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,3,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,3,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,13,4,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,4,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,13,4,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,13,5,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,13,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,5,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,13,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,6,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,13,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,6,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
energy cane,reduced tillage,13,7,harvest,sugar cane billet harvester,267,diesel,8.428890306,gallon,acre
energy cane,reduced tillage,13,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,7,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
energy cane,reduced tillage,13,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 55 hp,55,diesel,0.436840062,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,planting - eucalyptus,,diesel,6.44175,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 55 hp,55,diesel,0.436840062,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
eucalyptus,reduced tillage,3,1,establishment,tractor 2wd 135 hp,135,diesel,3.48046875,gallon,acre
eucalyptus,reduced tillage,3,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
eucalyptus,reduced tillage,3,3,maintenance,aerial appl - fert,,diesel,1.35575,gallon,acre
eucalyptus,reduced tillage,3,6,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
eucalyptus,reduced tillage,3,6,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,3,8,maintenance,aerial appl - fert,,diesel,1.54077,gallon,acre
eucalyptus,reduced tillage,3,11,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,3,13,maintenance,aerial appl - fert,,diesel,1.54077,gallon,acre
eucalyptus,reduced tillage,3,16,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,3,18,maintenance,aerial appl - fert,,diesel,1.54077,gallon,acre
eucalyptus,reduced tillage,3,21,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,3,23,maintenance,aerial appl - fert,,diesel,1.54077,gallon,acre
eucalyptus,reduced tillage,6,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
eucalyptus,reduced tillage,6,1,establishment,tractor 2wd 55 hp,55,diesel,0.436840062,gallon,acre
eucalyptus,reduced tillage,6,1,establishment,tractor 2wd 55 hp,55,diesel,0.436840062,gallon,acre
eucalyptus,reduced tillage,6,1,establishment,planting - eucalyptus,,diesel,6.44175,gallon,acre
