feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest whole tree,no tillage,21101,21059,northeast,production,1158.2,dry short ton,
forest whole tree,no tillage,21103,21191,northeast,production,260.5,dry short ton,
forest whole tree,no tillage,21107,21059,northeast,production,6148.2,dry short ton,
forest whole tree,no tillage,21109,13115,northeast,production,5460.8,dry short ton,
forest whole tree,no tillage,21113,21191,northeast,production,4718.8,dry short ton,
forest whole tree,no tillage,21117,39061,northeast,production,358,dry short ton,
forest whole tree,no tillage,21119,47157,northeast,production,1260.4,dry short ton,
forest whole tree,no tillage,21121,18171,northeast,production,6009.9,dry short ton,
forest whole tree,no tillage,21123,29095,northeast,production,572.8,dry short ton,
forest whole tree,no tillage,21125,01083,northeast,production,5480.1,dry short ton,
forest whole tree,no tillage,21127,39151,northeast,production,1461.3,dry short ton,
forest whole tree,no tillage,21131,42049,northeast,production,2914.2,dry short ton,
forest whole tree,no tillage,21139,17197,northeast,production,2149.1,dry short ton,
forest whole tree,no tillage,21141,47037,northeast,production,2470.3,dry short ton,
forest whole tree,no tillage,21143,05107,northeast,production,8082.8,dry short ton,
forest whole tree,no tillage,21151,21191,northeast,production,4718.8,dry short ton,
forest whole tree,no tillage,21155,18085,northeast,production,1562.3,dry short ton,
forest whole tree,no tillage,21157,29021,northeast,production,5836.7,dry short ton,
forest whole tree,no tillage,21159,19045,northeast,production,172,dry short ton,
forest whole tree,no tillage,21163,21059,northeast,production,1075.7,dry short ton,
forest whole tree,no tillage,21169,39139,northeast,production,5260.6,dry short ton,
forest whole tree,no tillage,21175,01071,northeast,production,2852.7,dry short ton,
forest whole tree,no tillage,21177,47037,northeast,production,2887.7,dry short ton,
forest whole tree,no tillage,21185,01071,northeast,production,95.4,dry short ton,
forest whole tree,no tillage,21189,47157,northeast,production,3529.6,dry short ton,
forest whole tree,no tillage,21195,17113,northeast,production,5828.5,dry short ton,
forest whole tree,no tillage,21199,18171,northeast,production,1268.9,dry short ton,
forest whole tree,no tillage,21207,17183,northeast,production,1145.5,dry short ton,
forest whole tree,no tillage,21215,45003,northeast,production,2589.7,dry short ton,
forest whole tree,no tillage,21217,01099,northeast,production,1936.2,dry short ton,
forest whole tree,no tillage,21219,21059,northeast,production,168.8,dry short ton,
forest whole tree,no tillage,45077,45045,south,production,17195.5,dry short ton,
forest whole tree,no tillage,45079,45003,south,production,13871.3,dry short ton,
forest whole tree,no tillage,45081,45003,south,production,18428.9,dry short ton,
forest whole tree,no tillage,45083,45045,south,production,9833.1,dry short ton,
forest whole tree,no tillage,45085,13115,south,production,16594.3,dry short ton,
forest whole tree,no tillage,45087,45045,south,production,51696.3,dry short ton,
forest whole tree,no tillage,45089,21191,south,production,68681.4,dry short ton,
forest whole tree,no tillage,45091,45045,south,production,9585.3,dry short ton,
forest whole tree,no tillage,46033,40139,north central,production,40458.4,dry short ton,
forest whole tree,no tillage,46047,40139,north central,production,13326,dry short ton,
forest whole tree,no tillage,46073,19083,north central,production,4241.8,dry short ton,
forest whole tree,no tillage,46081,08063,north central,production,39835.8,dry short ton,
forest whole tree,no tillage,46103,27063,north central,production,124197,dry short ton,
forest whole tree,no tillage,46111,19183,north central,production,2116.6,dry short ton,
forest whole tree,no tillage,47001,28151,northeast,production,19000.1,dry short ton,
forest whole tree,no tillage,47003,47037,northeast,production,4254.3,dry short ton,
forest whole tree,no tillage,47005,47039,northeast,production,17355.6,dry short ton,
forest whole tree,no tillage,47007,13213,northeast,production,10765.7,dry short ton,
forest whole tree,no tillage,47015,01071,northeast,production,6573.9,dry short ton,
forest whole tree,no tillage,47017,47039,northeast,production,8643,dry short ton,
forest whole tree,no tillage,47023,47039,northeast,production,11441.2,dry short ton,
forest whole tree,no tillage,47025,12105,northeast,production,5089.6,dry short ton,
forest whole tree,no tillage,47035,19183,northeast,production,120,dry short ton,
forest whole tree,no tillage,47037,47037,northeast,production,771.5,dry short ton,
forest whole tree,no tillage,47039,47039,northeast,production,6959.5,dry short ton,
forest whole tree,no tillage,47041,01071,northeast,production,4209.2,dry short ton,
forest whole tree,no tillage,47045,47157,northeast,production,20600,dry short ton,
forest whole tree,no tillage,47047,47157,northeast,production,37052.5,dry short ton,
forest whole tree,no tillage,47049,01071,northeast,production,85.7,dry short ton,
forest whole tree,no tillage,47051,01083,northeast,production,7989.8,dry short ton,
forest whole tree,no tillage,47055,01083,northeast,production,11845.1,dry short ton,
forest whole tree,no tillage,47061,01071,northeast,production,96.4,dry short ton,
forest whole tree,no tillage,47065,13213,northeast,production,5344.9,dry short ton,
forest whole tree,no tillage,47069,47157,northeast,production,31405.7,dry short ton,
forest whole tree,no tillage,47071,47039,northeast,production,546.9,dry short ton,
forest whole tree,no tillage,47073,01067,northeast,production,11866.5,dry short ton,
forest whole tree,no tillage,47075,47157,northeast,production,28538.6,dry short ton,
forest whole tree,no tillage,47077,47039,northeast,production,13481.8,dry short ton,
forest whole tree,no tillage,47079,47039,northeast,production,25509.9,dry short ton,
forest whole tree,no tillage,47081,47039,northeast,production,37149.7,dry short ton,
forest whole tree,no tillage,47087,47037,northeast,production,1745.7,dry short ton,
forest whole tree,no tillage,47093,05003,northeast,production,22645.4,dry short ton,
forest whole tree,no tillage,47095,05003,northeast,production,10261.2,dry short ton,
forest whole tree,no tillage,47097,47157,northeast,production,10261.2,dry short ton,
forest whole tree,no tillage,47099,47039,northeast,production,9798.1,dry short ton,
forest whole tree,no tillage,47103,01083,northeast,production,22887.9,dry short ton,
forest whole tree,no tillage,47107,13213,northeast,production,4936.9,dry short ton,
forest whole tree,no tillage,47109,47039,northeast,production,15816.1,dry short ton,
forest whole tree,no tillage,47113,47039,northeast,production,16284.7,dry short ton,
forest whole tree,no tillage,47115,01071,northeast,production,8903.9,dry short ton,
forest whole tree,no tillage,47117,47037,northeast,production,5927.1,dry short ton,
forest whole tree,no tillage,47119,47039,northeast,production,1644,dry short ton,
forest whole tree,no tillage,47123,13213,northeast,production,9176.2,dry short ton,
forest whole tree,no tillage,47125,47037,northeast,production,10035.4,dry short ton,
forest whole tree,no tillage,47129,39061,northeast,production,11015.2,dry short ton,
forest whole tree,no tillage,47131,47039,northeast,production,12755.6,dry short ton,
forest whole tree,no tillage,47135,47039,northeast,production,21420.5,dry short ton,
forest whole tree,no tillage,47139,13115,northeast,production,9500,dry short ton,
forest whole tree,no tillage,47143,13213,northeast,production,3671.6,dry short ton,
forest whole tree,no tillage,47145,13213,northeast,production,325.4,dry short ton,
forest whole tree,no tillage,47149,01071,northeast,production,22251.9,dry short ton,
forest whole tree,no tillage,47151,42049,northeast,production,9366.5,dry short ton,
forest whole tree,no tillage,47153,01071,northeast,production,144.7,dry short ton,
forest whole tree,no tillage,47155,01071,northeast,production,24452.4,dry short ton,
forest whole tree,no tillage,47157,47157,northeast,production,38567.8,dry short ton,
forest whole tree,no tillage,47161,47037,northeast,production,8110.8,dry short ton,
forest whole tree,no tillage,47163,12023,northeast,production,4965.2,dry short ton,
forest whole tree,no tillage,47165,47037,northeast,production,6136.9,dry short ton,
forest whole tree,no tillage,47169,47037,northeast,production,5627,dry short ton,
forest whole tree,no tillage,47175,01071,northeast,production,80.5,dry short ton,
forest whole tree,no tillage,47177,47037,northeast,production,4586.1,dry short ton,
forest whole tree,no tillage,47181,01083,northeast,production,42218.9,dry short ton,
forest whole tree,no tillage,47183,47039,northeast,production,48051.7,dry short ton,
forest whole tree,no tillage,47185,01071,northeast,production,1834.7,dry short ton,
forest whole tree,no tillage,47187,01083,northeast,production,6530.3,dry short ton,
forest whole tree,no tillage,47189,47037,northeast,production,25622.7,dry short ton,
forest whole tree,no tillage,48001,29021,south,production,117112.9,dry short ton,
forest whole tree,no tillage,48005,47157,south,production,51415.8,dry short ton,
forest whole tree,no tillage,48037,48037,south,production,32326.6,dry short ton,
forest whole tree,no tillage,48063,48037,south,production,6691.2,dry short ton,
forest whole tree,no tillage,48067,48037,south,production,114858.2,dry short ton,
forest whole tree,no tillage,48071,48201,south,production,671.4,dry short ton,
forest whole tree,no tillage,48073,05107,south,production,85358.6,dry short ton,
forest whole tree,no tillage,48159,48037,south,production,6167,dry short ton,
forest whole tree,no tillage,48183,48037,south,production,3188.7,dry short ton,
forest whole tree,no tillage,48185,48201,south,production,6311.9,dry short ton,
forest whole tree,no tillage,48199,48291,south,production,101294.9,dry short ton,
forest whole tree,no tillage,48201,48201,south,production,25229.6,dry short ton,
forest whole tree,no tillage,48203,48037,south,production,81108.1,dry short ton,
forest whole tree,no tillage,48213,48439,south,production,11430,dry short ton,
forest whole tree,no tillage,48225,48339,south,production,36824.1,dry short ton,
forest whole tree,no tillage,48241,48291,south,production,94873.4,dry short ton,
forest whole tree,no tillage,48245,48245,south,production,6004.2,dry short ton,
forest whole tree,no tillage,48289,40143,south,production,28458.2,dry short ton,
forest whole tree,no tillage,48291,48291,south,production,44529.8,dry short ton,
forest whole tree,no tillage,48313,48339,south,production,7229.3,dry short ton,
forest whole tree,no tillage,48315,48037,south,production,34103.8,dry short ton,
forest whole tree,no tillage,48339,48339,south,production,42066.4,dry short ton,
forest whole tree,no tillage,48343,48037,south,production,13791.2,dry short ton,
