feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,37005,39151,south,production,703.5,dry short ton,
forest residues,no tillage,37007,21191,south,production,10982.3,dry short ton,
forest residues,no tillage,37009,26099,south,production,4027.7,dry short ton,
forest residues,no tillage,37011,42049,south,production,3627.6,dry short ton,
forest residues,no tillage,37013,25009,south,production,13683.3,dry short ton,
forest residues,no tillage,37015,36085,south,production,17086.4,dry short ton,
forest residues,no tillage,37017,37019,south,production,17996.5,dry short ton,
forest residues,no tillage,37019,37019,south,production,18991.3,dry short ton,
forest residues,no tillage,37021,45045,south,production,9700.2,dry short ton,
forest residues,no tillage,37023,45045,south,production,27191.1,dry short ton,
forest residues,no tillage,37025,12023,south,production,1945.2,dry short ton,
forest residues,no tillage,37027,01067,south,production,24064.6,dry short ton,
forest residues,no tillage,37029,34017,south,production,2696.1,dry short ton,
forest residues,no tillage,37031,39061,south,production,3717.2,dry short ton,
forest residues,no tillage,37033,12105,south,production,19473.4,dry short ton,
forest residues,no tillage,37035,12023,south,production,7216.4,dry short ton,
forest residues,no tillage,37037,36047,south,production,32603.6,dry short ton,
forest residues,no tillage,37039,13213,south,production,14688.2,dry short ton,
forest residues,no tillage,37041,36085,south,production,2007.1,dry short ton,
forest residues,no tillage,37043,13213,south,production,1483.4,dry short ton,
forest residues,no tillage,37045,45045,south,production,3896,dry short ton,
forest residues,no tillage,37047,37019,south,production,34608.1,dry short ton,
forest residues,no tillage,37049,13319,south,production,8872.5,dry short ton,
forest residues,no tillage,37051,37019,south,production,6315.7,dry short ton,
forest residues,no tillage,37053,42007,south,production,1300.9,dry short ton,
forest residues,no tillage,37055,42041,south,production,1536.7,dry short ton,
forest residues,no tillage,37057,18171,south,production,12299.5,dry short ton,
forest residues,no tillage,37059,36117,south,production,7667.6,dry short ton,
forest residues,no tillage,37061,37019,south,production,20037.1,dry short ton,
forest residues,no tillage,37063,13213,south,production,12659.3,dry short ton,
forest residues,no tillage,37065,39061,south,production,2694.2,dry short ton,
forest residues,no tillage,37067,34017,south,production,14761.1,dry short ton,
forest residues,no tillage,37069,42049,south,production,20106,dry short ton,
forest residues,no tillage,37071,01067,south,production,8097.7,dry short ton,
forest residues,no tillage,37073,01071,south,production,3934.6,dry short ton,
forest residues,no tillage,37075,01067,south,production,4810.1,dry short ton,
forest residues,no tillage,37077,01073,south,production,23354,dry short ton,
forest residues,no tillage,37079,45003,south,production,4440,dry short ton,
forest residues,no tillage,37081,13319,south,production,20407.6,dry short ton,
forest residues,no tillage,37083,13063,south,production,22727.4,dry short ton,
forest residues,no tillage,37085,36047,south,production,13852.8,dry short ton,
forest residues,no tillage,37087,45045,south,production,4625.4,dry short ton,
forest residues,no tillage,37089,45045,south,production,4197.9,dry short ton,
forest residues,no tillage,37091,42049,south,production,8742.8,dry short ton,
forest residues,no tillage,37093,01099,south,production,5426.3,dry short ton,
forest residues,no tillage,37095,21191,south,production,3370.8,dry short ton,
forest residues,no tillage,37097,42007,south,production,7278.7,dry short ton,
forest residues,no tillage,37099,45045,south,production,5681.6,dry short ton,
forest residues,no tillage,37101,39151,south,production,16080.6,dry short ton,
forest residues,no tillage,37103,25003,south,production,9295.7,dry short ton,
forest residues,no tillage,37105,47037,south,production,13295.7,dry short ton,
forest residues,no tillage,37107,21191,south,production,4044.4,dry short ton,
forest whole tree,no tillage,42059,42003,northeast,harvested,1092.1,dry short ton,
forest whole tree,no tillage,42061,42041,northeast,harvested,949.6,dry short ton,
forest whole tree,no tillage,42063,42003,northeast,harvested,1408.4,dry short ton,
forest whole tree,no tillage,42065,01071,northeast,harvested,1030.7,dry short ton,
forest whole tree,no tillage,42067,42041,northeast,harvested,173.5,dry short ton,
forest whole tree,no tillage,42069,25009,northeast,harvested,1044.4,dry short ton,
forest whole tree,no tillage,42071,42041,northeast,harvested,411.9,dry short ton,
forest whole tree,no tillage,42073,39151,northeast,harvested,717.1,dry short ton,
forest whole tree,no tillage,42075,42041,northeast,harvested,19.5,dry short ton,
forest whole tree,no tillage,42077,42041,northeast,harvested,61.4,dry short ton,
forest whole tree,no tillage,42079,42007,northeast,harvested,1566.5,dry short ton,
forest whole tree,no tillage,42081,42041,northeast,harvested,1332.5,dry short ton,
forest whole tree,no tillage,42083,39151,northeast,harvested,2036.3,dry short ton,
forest whole tree,no tillage,42085,42003,northeast,harvested,545.4,dry short ton,
forest whole tree,no tillage,42087,42041,northeast,harvested,612.6,dry short ton,
forest whole tree,no tillage,42089,34017,northeast,harvested,842.1,dry short ton,
forest whole tree,no tillage,42091,42003,northeast,harvested,190.8,dry short ton,
forest whole tree,no tillage,42093,42041,northeast,harvested,215.9,dry short ton,
forest whole tree,no tillage,42097,42041,northeast,harvested,602.7,dry short ton,
forest whole tree,no tillage,42099,42041,northeast,harvested,230.1,dry short ton,
forest whole tree,no tillage,42103,34017,northeast,harvested,368.1,dry short ton,
forest whole tree,no tillage,42105,18065,northeast,harvested,1915.2,dry short ton,
forest whole tree,no tillage,42107,42041,northeast,harvested,2703.1,dry short ton,
forest whole tree,no tillage,42109,42041,northeast,harvested,94,dry short ton,
forest whole tree,no tillage,42111,17197,northeast,harvested,3107.9,dry short ton,
forest whole tree,no tillage,42113,36117,northeast,harvested,926.8,dry short ton,
forest whole tree,no tillage,42115,34017,northeast,harvested,1089.6,dry short ton,
forest whole tree,no tillage,42117,18065,northeast,harvested,2219.6,dry short ton,
forest whole tree,no tillage,42121,42003,northeast,harvested,1677.9,dry short ton,
forest whole tree,no tillage,42123,42049,northeast,harvested,164.4,dry short ton,
forest whole tree,no tillage,42125,42007,northeast,harvested,2912,dry short ton,
forest whole tree,no tillage,42127,39139,northeast,harvested,1541,dry short ton,
forest whole tree,no tillage,42129,42007,northeast,harvested,1571.9,dry short ton,
forest whole tree,no tillage,42131,42007,northeast,harvested,1940.6,dry short ton,
forest whole tree,no tillage,44003,25017,northeast,harvested,16,dry short ton,
forest whole tree,no tillage,44007,25009,northeast,harvested,119.4,dry short ton,
forest whole tree,no tillage,44009,25003,northeast,harvested,133.9,dry short ton,
forest whole tree,no tillage,45001,45045,south,harvested,2668.4,dry short ton,
forest whole tree,no tillage,45003,45003,south,harvested,5068.5,dry short ton,
forest whole tree,no tillage,45005,45049,south,harvested,719.6,dry short ton,
forest whole tree,no tillage,45007,45045,south,harvested,2904.6,dry short ton,
forest whole tree,no tillage,45009,45049,south,harvested,3527.7,dry short ton,
forest whole tree,no tillage,45011,45003,south,harvested,2672.9,dry short ton,
forest whole tree,no tillage,45013,45049,south,harvested,563.4,dry short ton,
forest whole tree,no tillage,45015,13115,south,harvested,4746,dry short ton,
forest whole tree,no tillage,45017,45003,south,harvested,918.8,dry short ton,
forest whole tree,no tillage,45019,45049,south,harvested,2542.1,dry short ton,
forest whole tree,no tillage,45021,45045,south,harvested,1044.8,dry short ton,
forest whole tree,no tillage,45023,45045,south,harvested,2593,dry short ton,
forest whole tree,no tillage,45025,26099,south,harvested,6947.2,dry short ton,
forest whole tree,no tillage,45027,01083,south,harvested,1412.6,dry short ton,
forest whole tree,no tillage,45029,45003,south,harvested,4686.7,dry short ton,
forest whole tree,no tillage,45031,36047,south,harvested,2538.9,dry short ton,
forest whole tree,no tillage,45033,13115,south,harvested,1240.1,dry short ton,
forest whole tree,no tillage,45035,45049,south,harvested,954.1,dry short ton,
forest whole tree,no tillage,45037,45003,south,harvested,2553.4,dry short ton,
forest whole tree,no tillage,45039,45003,south,harvested,3559.9,dry short ton,
forest whole tree,no tillage,45041,01071,south,harvested,2433.1,dry short ton,
forest whole tree,no tillage,45043,47039,south,harvested,2857.3,dry short ton,
