feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest residues,no tillage,22053,48245,south,harvested,966.00000,acre,,-92.82748,30.26275,-94.12073,29.84672
forest residues,no tillage,22059,22043,south,harvested,4009.80000,acre,,-92.18020,31.62555,-92.56194,31.59215
forest residues,no tillage,22061,05003,south,harvested,1725.00000,acre,,-92.64152,32.60642,-91.79584,33.20198
forest residues,no tillage,22063,22089,south,harvested,2051.70000,acre,,-90.74086,30.41259,-90.40272,29.93059
forest residues,no tillage,22067,05003,south,harvested,178.60000,acre,,-91.82940,32.75737,-91.79584,33.20198
forest residues,no tillage,22069,22043,south,harvested,4900.90000,acre,,-93.20494,31.74740,-92.56194,31.59215
forest residues,no tillage,22073,05003,south,harvested,511.80000,acre,,-92.17431,32.49082,-91.79584,33.20198
forest residues,no tillage,22079,22043,south,harvested,6615.40000,acre,,-92.53121,31.20330,-92.56194,31.59215
forest residues,no tillage,22081,22043,south,harvested,710.10000,acre,,-93.31978,32.06243,-92.56194,31.59215
forest residues,no tillage,22085,22043,south,harvested,8846.20000,acre,,-93.47792,31.50541,-92.56194,31.59215
forest residues,no tillage,22091,22089,south,harvested,1215.60000,acre,,-90.70448,30.82447,-90.40272,29.93059
forest residues,no tillage,22103,22005,south,harvested,1998.40000,acre,,-89.96205,30.42547,-90.89200,30.20474
forest residues,no tillage,22105,22089,south,harvested,1410.10000,acre,,-90.40814,30.61746,-90.40272,29.93059
forest residues,no tillage,22111,05003,south,harvested,2221.00000,acre,,-92.38959,32.79783,-91.79584,33.20198
forest residues,no tillage,22115,22043,south,harvested,8459.00000,acre,,-93.18676,31.11206,-92.56194,31.59215
forest residues,no tillage,22117,22089,south,harvested,973.90000,acre,,-90.04313,30.83496,-90.40272,29.93059
forest residues,no tillage,22119,47157,south,harvested,968.20000,acre,,-93.31579,32.71502,-89.86571,35.20148
forest residues,no tillage,22125,22043,south,harvested,260.70000,acre,,-91.38036,30.82672,-92.56194,31.59215
forest residues,no tillage,22127,22043,south,harvested,1491.40000,acre,,-92.60040,31.92875,-92.56194,31.59215
forest residues,no tillage,23001,25017,northeast,harvested,1958.60000,acre,,-70.20311,44.19650,-71.28804,42.44571
forest residues,no tillage,23005,25003,northeast,harvested,4566.20000,acre,,-70.32679,43.81891,-73.20214,42.39146
forest residues,no tillage,23007,25009,northeast,harvested,6090.70000,acre,,-70.46552,45.06351,-70.85645,42.63532
forest residues,no tillage,23009,36117,northeast,harvested,2880.00000,acre,,-68.42096,44.64053,-77.04969,43.34850
forest residues,no tillage,23011,25017,northeast,harvested,4253.10000,acre,,-69.78969,44.41465,-71.28804,42.44571
forest residues,no tillage,23013,36117,northeast,harvested,1760.60000,acre,,-68.89504,44.04856,-77.04969,43.34850
forest residues,no tillage,23015,36047,northeast,harvested,2441.10000,acre,,-69.55543,44.02134,-73.95578,40.64636
forest residues,no tillage,23017,25009,northeast,harvested,12938.10000,acre,,-70.65527,44.56602,-70.85645,42.63532
forest residues,no tillage,23019,36117,northeast,harvested,3476.60000,acre,,-68.43248,45.51997,-77.04969,43.34850
forest residues,no tillage,23021,25003,northeast,harvested,2950.40000,acre,,-69.27226,45.79253,-73.20214,42.39146
forest residues,no tillage,23023,36047,northeast,harvested,1075.20000,acre,,-69.80483,43.90220,-73.95578,40.64636
forest residues,no tillage,23025,25003,northeast,harvested,1682.40000,acre,,-70.12594,45.57564,-73.20214,42.39146
forest residues,no tillage,23027,25017,northeast,harvested,995.30000,acre,,-69.09255,44.47820,-71.28804,42.44571
forest residues,no tillage,23029,25003,northeast,harvested,2034.50000,acre,,-67.52243,45.00320,-73.20214,42.39146
forest residues,no tillage,23031,25009,northeast,harvested,6223.30000,acre,,-70.65705,43.36575,-70.85645,42.63532
forest residues,no tillage,24001,36085,northeast,harvested,227.00000,acre,,-78.59528,39.58065,-74.12464,40.56421
forest residues,no tillage,24005,42041,northeast,harvested,66.50000,acre,,-76.63641,39.43896,-77.31878,40.13643
forest residues,no tillage,24011,34017,northeast,harvested,31.90000,acre,,-75.83581,38.88951,-74.06883,40.73313
forest residues,no tillage,24015,42041,northeast,harvested,108.80000,acre,,-75.92731,39.54164,-77.31878,40.13643
forest residues,no tillage,24019,25017,northeast,harvested,299.20000,acre,,-76.09860,38.38148,-71.28804,42.44571
forest residues,no tillage,24021,42041,northeast,harvested,36.90000,acre,,-77.36792,39.47016,-77.31878,40.13643
forest residues,no tillage,24023,36085,northeast,harvested,722.50000,acre,,-79.29473,39.46249,-74.12464,40.56421
forest residues,no tillage,24025,42041,northeast,harvested,57.40000,acre,,-76.23419,39.48779,-77.31878,40.13643
forest residues,no tillage,24027,42041,northeast,harvested,101.00000,acre,,-76.89345,39.23631,-77.31878,40.13643
forest residues,no tillage,24029,26091,northeast,harvested,89.70000,acre,,-76.19934,39.19904,-84.06577,41.89604
forest residues,no tillage,24033,39151,northeast,harvested,126.80000,acre,,-76.84244,38.83339,-81.36747,40.81212
forest residues,no tillage,24035,42049,northeast,harvested,108.80000,acre,,-76.03921,39.03472,-80.14066,42.18239
forest residues,no tillage,24037,25017,northeast,harvested,212.60000,acre,,-76.55895,38.19486,-71.28804,42.44571
forest residues,no tillage,24039,21191,northeast,harvested,354.70000,acre,,-75.80361,38.09271,-84.36657,38.70268
forest residues,no tillage,24045,42049,northeast,harvested,681.80000,acre,,-75.58151,38.38851,-80.14066,42.18239
forest residues,no tillage,24047,39061,northeast,harvested,434.10000,acre,,-75.32928,38.22313,-84.55762,39.16680
forest residues,no tillage,25001,25003,northeast,harvested,184.30000,acre,,-70.20802,41.79965,-73.20214,42.39146
forest residues,no tillage,25003,25003,northeast,harvested,3951.90000,acre,,-73.20214,42.39146,-73.20214,42.39146
forest residues,no tillage,25005,25009,northeast,harvested,1984.00000,acre,,-71.07784,41.75618,-70.85645,42.63532
forest residues,no tillage,25009,25009,northeast,harvested,1374.60000,acre,,-70.85645,42.63532,-70.85645,42.63532
forest residues,no tillage,25011,25003,northeast,harvested,2932.30000,acre,,-72.56361,42.52284,-73.20214,42.39146
forest residues,no tillage,25013,25003,northeast,harvested,1813.70000,acre,,-72.62675,42.17039,-73.20214,42.39146
forest residues,no tillage,25015,25003,northeast,harvested,1412.00000,acre,,-72.71400,42.36960,-73.20214,42.39146
forest residues,no tillage,25017,25017,northeast,harvested,958.10000,acre,,-71.28804,42.44571,-71.28804,42.44571
forest residues,no tillage,25021,25009,northeast,harvested,705.70000,acre,,-71.20274,42.15661,-70.85645,42.63532
forest residues,no tillage,25023,25009,northeast,harvested,895.80000,acre,,-70.71738,41.96894,-70.85645,42.63532
forest residues,no tillage,25027,25017,northeast,harvested,1349.80000,acre,,-71.95769,42.36470,-71.28804,42.44571
forest residues,no tillage,26001,39139,north central,harvested,885.90000,acre,,-83.12899,44.68658,-82.55246,40.77299
forest residues,no tillage,26003,19183,north central,harvested,4275.30000,acre,,-86.48663,46.93292,-91.71580,41.33658
forest residues,no tillage,26005,26159,north central,harvested,98.80000,acre,,-86.28877,42.59324,-86.42568,42.24736
forest residues,no tillage,26007,19061,north central,harvested,747.30000,acre,,-83.16519,45.03414,-90.89527,42.48480
forest residues,no tillage,26009,17075,north central,harvested,1603.80000,acre,,-85.13983,45.00852,-87.82548,40.74776
forest residues,no tillage,26011,19045,north central,harvested,506.00000,acre,,-83.80536,44.00330,-90.53281,41.88029
forest residues,no tillage,26013,19193,north central,harvested,2865.40000,acre,,-88.33389,46.73391,-96.04077,42.38669
forest residues,no tillage,26017,17197,north central,harvested,333.70000,acre,,-83.93611,43.73692,-87.88899,41.46518
forest residues,no tillage,26019,29175,north central,harvested,1281.60000,acre,,-86.30459,44.64524,-92.50506,39.42837
forest residues,no tillage,26021,26159,north central,harvested,39.70000,acre,,-86.68622,42.00168,-86.42568,42.24736
forest residues,no tillage,26029,39061,north central,harvested,1454.90000,acre,,-85.43240,45.49234,-84.55762,39.16680
forest residues,no tillage,26031,17099,north central,harvested,960.60000,acre,,-84.48993,45.50421,-88.87598,41.27855
forest residues,no tillage,26033,18065,north central,harvested,3467.50000,acre,,-84.69084,46.39514,-85.38839,39.93190
forest residues,no tillage,26035,39061,north central,harvested,137.40000,acre,,-84.84703,43.98919,-84.55762,39.16680
forest residues,no tillage,26039,17119,north central,harvested,259.80000,acre,,-84.61068,44.68265,-89.85542,38.82656
forest residues,no tillage,26041,29175,north central,harvested,2915.10000,acre,,-86.89255,45.74387,-92.50506,39.42837
forest residues,no tillage,26043,17113,north central,harvested,1180.00000,acre,,-87.86723,45.98420,-88.86330,40.52038
forest residues,no tillage,26047,39139,north central,harvested,1812.00000,acre,,-85.01275,45.56831,-82.55246,40.77299
forest residues,no tillage,26049,26099,north central,harvested,382.00000,acre,,-83.69322,43.00166,-82.90140,42.67230
forest residues,no tillage,26051,19033,north central,harvested,680.20000,acre,,-84.38620,43.98781,-93.26076,43.08163
forest residues,no tillage,26053,39061,north central,harvested,4010.60000,acre,,-90.07820,46.56950,-84.55762,39.16680
forest residues,no tillage,26055,26091,north central,harvested,952.30000,acre,,-85.47514,44.81605,-84.06577,41.89604
forest residues,no tillage,26057,19061,north central,harvested,301.50000,acre,,-84.60235,43.29072,-90.89527,42.48480
forest residues,no tillage,26061,27063,north central,harvested,3280.60000,acre,,-88.67159,46.94979,-95.15387,43.67422
forest residues,no tillage,26063,39061,north central,harvested,517.20000,acre,,-82.87589,43.93146,-84.55762,39.16680
forest residues,no tillage,26069,17197,north central,harvested,838.30000,acre,,-83.08642,44.33669,-87.88899,41.46518
forest residues,no tillage,26071,17113,north central,harvested,3214.80000,acre,,-88.55417,46.17142,-88.86330,40.52038
forest residues,no tillage,26073,27053,north central,harvested,1688.70000,acre,,-84.84720,43.64034,-93.48729,45.01492
forest residues,no tillage,26077,26159,north central,harvested,45.90000,acre,,-85.53152,42.24538,-86.42568,42.24736
forest residues,no tillage,26079,19183,north central,harvested,920.70000,acre,,-85.09157,44.68493,-91.71580,41.33658
forest residues,no tillage,26083,17075,north central,harvested,797.20000,acre,,-88.38202,47.75965,-87.82548,40.74776
forest residues,no tillage,26085,21059,north central,harvested,566.40000,acre,,-85.80145,43.99081,-87.06911,37.74564
forest residues,no tillage,26087,26099,north central,harvested,370.40000,acre,,-83.22616,43.10487,-82.90140,42.67230
forest residues,no tillage,26089,18171,north central,harvested,1005.10000,acre,,-85.90452,45.17668,-87.38869,40.30210
forest residues,no tillage,26091,26091,north central,harvested,140.90000,acre,,-84.06577,41.89604,-84.06577,41.89604
forest residues,no tillage,26093,26099,north central,harvested,21.40000,acre,,-83.91107,42.60362,-82.90140,42.67230
forest residues,no tillage,26095,26091,north central,harvested,2798.70000,acre,,-85.54974,46.79692,-84.06577,41.89604
forest residues,no tillage,26097,19061,north central,harvested,3711.30000,acre,,-84.98998,45.96911,-90.89527,42.48480
forest residues,no tillage,26101,19027,north central,harvested,1836.10000,acre,,-86.36928,44.34160,-94.86053,42.03646
forest residues,no tillage,26103,19183,north central,harvested,4091.10000,acre,,-87.61516,46.60402,-91.71580,41.33658
forest residues,no tillage,26105,26091,north central,harvested,816.30000,acre,,-86.54507,43.99525,-84.06577,41.89604
forest residues,no tillage,26107,17075,north central,harvested,810.60000,acre,,-85.32435,43.64074,-87.82548,40.74776
forest residues,no tillage,26109,39139,north central,harvested,1684.70000,acre,,-87.46661,45.52796,-82.55246,40.77299
forest residues,no tillage,26111,26091,north central,harvested,498.40000,acre,,-84.38753,43.64468,-84.06577,41.89604
forest residues,no tillage,26113,42003,north central,harvested,1418.30000,acre,,-85.09572,44.33759,-80.00616,40.43463
forest residues,no tillage,26115,26099,north central,harvested,303.50000,acre,,-83.47576,41.90889,-82.90140,42.67230
forest residues,no tillage,26117,18065,north central,harvested,95.50000,acre,,-85.07896,43.29319,-85.38839,39.93190
forest residues,no tillage,26119,17183,north central,harvested,772.00000,acre,,-84.12984,45.02875,-87.73619,40.17917
forest residues,no tillage,26121,55079,north central,harvested,891.40000,acre,,-86.58697,43.29582,-87.58071,43.01735
forest residues,no tillage,26123,42003,north central,harvested,1433.50000,acre,,-85.80114,43.55461,-80.00616,40.43463
forest residues,no tillage,26125,26099,north central,harvested,513.80000,acre,,-83.38691,42.65993,-82.90140,42.67230
forest residues,no tillage,26127,17113,north central,harvested,1311.20000,acre,,-86.58298,43.64431,-88.86330,40.52038
forest residues,no tillage,26129,39139,north central,harvested,438.50000,acre,,-84.12648,44.33541,-82.55246,40.77299
forest residues,no tillage,26131,17113,north central,harvested,2549.10000,acre,,-89.49806,47.02359,-88.86330,40.52038
forest residues,no tillage,26133,21059,north central,harvested,2400.80000,acre,,-85.32530,43.98924,-87.06911,37.74564
forest residues,no tillage,26135,42041,north central,harvested,891.80000,acre,,-84.12993,44.68192,-77.31878,40.13643
forest residues,no tillage,26137,42003,north central,harvested,1456.00000,acre,,-84.60942,45.02817,-80.00616,40.43463
forest residues,no tillage,26139,26159,north central,harvested,10.50000,acre,,-86.43749,42.98529,-86.42568,42.24736
forest residues,no tillage,26141,18065,north central,harvested,524.80000,acre,,-83.54857,45.48511,-85.38839,39.93190
forest residues,no tillage,26143,19099,north central,harvested,202.40000,acre,,-84.61195,44.33600,-93.05744,41.68604
forest residues,no tillage,26145,19061,north central,harvested,755.60000,acre,,-84.03394,43.34868,-90.89527,42.48480
forest residues,no tillage,26151,26099,north central,harvested,1169.40000,acre,,-82.65685,43.42430,-82.90140,42.67230
forest residues,no tillage,26153,19045,north central,harvested,2579.40000,acre,,-86.17705,46.04215,-90.53281,41.88029
forest residues,no tillage,26157,26099,north central,harvested,1490.10000,acre,,-83.40494,43.52467,-82.90140,42.67230
forest residues,no tillage,26165,18065,north central,harvested,1450.00000,acre,,-85.57893,44.33861,-85.38839,39.93190
forest residues,no tillage,27001,20111,north central,harvested,4499.80000,acre,,-93.41638,46.59216,-96.15223,38.45462
forest residues,no tillage,27003,27053,north central,harvested,915.30000,acre,,-93.24249,45.22509,-93.48729,45.01492
forest residues,no tillage,27005,27063,north central,harvested,2834.90000,acre,,-95.66829,46.93318,-95.15387,43.67422
forest residues,no tillage,27007,19183,north central,harvested,2265.70000,acre,,-94.84091,47.97483,-91.71580,41.33658
forest residues,no tillage,27009,27053,north central,harvested,57.50000,acre,,-93.98404,45.69158,-93.48729,45.01492
forest residues,no tillage,27011,19083,north central,harvested,24.30000,acre,,-96.33258,45.38135,-93.23263,42.38327
